ID,Tipo,Numero,Ano,Sessao,Data_Sessao,Vereador,Resumo,Setor_Diretoria,Situacao,Resultado_Votacao,Oficio_Resposta,Status,Observacoes
2124-IND-547,Indicação,166,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Anderson Marcos Viana,"Solicita ao prefeito municipal que contate a empresa responsável pela manutenção das lâmpadas de LED, que em diversos locais não estão funcionando adequadamente, com destaque para a Avenida Virgínia Aparecida Trevizan, sem iluminação havia cerca de um mês.",,,,,Pendente de Análise,Data da sessão conforme texto: 19/08/2024 (ver nota da indicação 163). Em plenário o autor citou também lâmpadas queimadas nos bairros Catuma e Fuentes.
2124-IND-548,Indicação,167,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Anderson Marcos Viana,"Solicita ao prefeito municipal a substituição do playground de madeira do bairro Fuentes (destruído, sem serventia) e a retirada do playground do bairro Pioneiros, que está deteriorado e caindo, oferecendo risco de acidente às crianças.",,,,,Pendente de Análise,Data da sessão conforme texto: 19/08/2024 (ver nota da indicação 163).
2124-IND-549,Indicação,168,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,"Anderson Marcos Viana, Terezinha de Lourdes Freitas Regodanso","Solicita ao prefeito municipal a instalação de placas informativas com os valores investidos na reforma do velório municipal e na iluminação da área verde do bairro Jardim Pioneiros, visando maior transparência à população.",,,,,Pendente de Análise,Data da sessão conforme texto: 19/08/2024 (ver nota da indicação 163). Tema relacionado a um requerimento verbal sobre a mesma reforma do velório feito em sessão anterior (25/06/2024) — ver lote de requerimentos.
2124-IND-550,Indicação,169,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Anderson Marcos Viana,"Solicita ao prefeito municipal a instalação de redutores de velocidade na Avenida João Furini: um próximo ao Campo Belo/Supermercado Troiano, outro em frente ao ginásio de esportes (onde o asfalto já foi cortado para a lombofaixa) e outro em frente à Escola Municipal Neide Macedo.",,,,,Pendente de Análise,Data da sessão conforme texto: 19/08/2024 (ver nota da indicação 163).
2124-REQ-112,Requerimento,031,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Anderson Marcos Viana,"Solicita à Diretoria Administrativa o envio das filmagens das câmeras de segurança do Centro de Atenção Psicossocial (CAPS) dos últimos três meses, em razão de relatos e ligações anônimas da população sobre eventuais irregularidades ocorridas no local.",Diretoria Administrativa,Normal,Aprovado,,Pendente,Aprovado por unanimidade de votos. Data da sessão conforme texto: 19/08/2024 (nome do arquivo: 2024-08-20).
2124-DEN-130,Denúncia,,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Anderson Marcos Viana,"Vereador relata ter recebido ligações e relatos de denúncias anônimas da população sobre eventuais irregularidades ocorridas no Centro de Atenção Psicossocial (CAPS), o que motivou a apresentação do Requerimento nº 031/2024 solicitando as filmagens das câmeras de segurança do local para apurar o caso.",Centro de Atenção Psicossocial (CAPS),Recebida pelo vereador,,,Pendente de Verificação,"Relato feito em explicação pessoal, ligado diretamente ao Requerimento nº 031/2024. Data da sessão conforme texto: 19/08/2024 (nome do arquivo: 2024-08-20). O vereador não detalhou publicamente a natureza específica das irregularidades denunciadas."
2124-IND-551,Indicação,170,2024,150ª Sessão Ordinária da 18ª Legislatura,2024-08-27,Paulo Sérgio Cordeiro,"Solicita ao prefeito municipal que estude o redirecionamento adequado do fluxo de águas pluviais na interseção da Avenida Campos Salles com a Avenida Junqueira, onde a água tem invadido residências por falta de escoamento adequado, especialmente devido a uma valeta próxima.",,,,,Pendente de Análise,"O texto do expediente e das indicações desta sessão data '26 de agosto de 2024' (segunda-feira), divergindo do nome do arquivo (2024-08-27); mantida a data do arquivo por consistência com o padrão de outros lotes. O expediente lido chamou a sessão de '100ª a 56ª' por lapso, mas o restante do texto (indicações, requerimento) identifica corretamente como '150ª Sessão Ordinária'."
2124-IND-552,Indicação,171,2024,150ª Sessão Ordinária da 18ª Legislatura,2024-08-27,Valdir Aparecido de Oliveira,"Solicita ao prefeito municipal a instalação de um transformador no bairro Colina Verde, com o objetivo de ativar o poço artesiano já existente na região, que segundo relato em plenário ainda não está funcionando.",,,,,Pendente de Análise,Data da sessão conforme texto: 26/08/2024 (ver nota da indicação 170).
2124-IND-553,Indicação,172,2024,150ª Sessão Ordinária da 18ª Legislatura,2024-08-27,Terezinha de Lourdes Freitas Regodanso,"Solicita ao prefeito municipal a instalação de iluminação pública nas ruas Piauí e José Amatruda, paralelas à Avenida Geraldo Fudo, que hoje só possui iluminação central; vias muito usadas para caminhada e ciclismo por moradores dos bairros próximos.",,,,,Pendente de Análise,Data da sessão conforme texto: 26/08/2024 (ver nota da indicação 170).
2124-REQ-113,Requerimento,032,2024,150ª Sessão Ordinária da 18ª Legislatura,2024-08-27,Anderson Marcos Viana,"Solicita à Diretoria de Saúde relação detalhada dos veículos destinados ao transporte de pacientes: quantidade total, quantos em condições de uso, quantos fora de serviço e o motivo, quantos quebrados, quantos em manutenção, quantos com seguro vigente e quantos com rastreador instalado, com identificação individual de cada veículo.",Diretoria de Saúde,Normal,Aprovado,,Pendente,"Aprovado por unanimidade de votos. Data da sessão conforme texto: 26/08/2024 (nome do arquivo: 2024-08-27). Motivado por incidente relatado em plenário: uma ambulância em transferência de emergência quebrou no caminho a Presidente Prudente, exigindo acionamento do SAMU."
2124-REQ-114,Requerimento,33,2024,151ª Sessão Ordinária da 18ª Legislatura,2024-09-02,Terezinha de Lourdes Freitas Regodanço,"Solicita ao Tribunal de Justiça do Estado de São Paulo informações sobre a previsão de nomeação de novos oficiais de justiça para a comarca de Junqueirópolis, tendo em vista a homologação do concurso, a reserva de apenas duas vagas diretas para a 29ª Circunscrição Judicial (que abrange cinco cidades) e o déficit estrutural do quadro de oficiais de justiça da comarca (apenas 3 para atender mais de 20 mil habitantes e mais de 10 mil processos em andamento).",,Normal,Aprovado,,Pendente,"Aprovado por unanimidade de votos. Destinatário é órgão externo (Presidência do Tribunal de Justiça de SP), não uma diretoria da Prefeitura, por isso 'diretoria_destino' ficou null. Sessão identificada no texto como 151ª Sessão Ordinária, realizada em 2 de setembro de 2024 (arquivo nomeado 2024-09-03, data provavelmente de upload/publicação)."
2124-IND-554,Indicação,173,2024,152ª Sessão Ordinária da 18ª Legislatura,2024-09-09,Anderson Marcos Viana,"Solicita a aplicação de pedra brita na Alameda Vista do Sol e na estrada que liga o bairro Fuentes ao Lar Santa Terezinha, para reduzir a poeira na região e proporcionar mais conforto e qualidade de vida à população local.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload)."
2124-IND-555,Indicação,174,2024,152ª Sessão Ordinária da 18ª Legislatura,2024-09-09,Reinaldo Codognato,"Solicita a elaboração de um planejamento anual para as despesas básicas voltadas à educação infantil, incluindo a aquisição de brinquedos (motocas, bonecas, blocos de montar, carrinhos) e itens de conforto como colchões e colchonetes.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload)."
2124-IND-556,Indicação,175,2024,152ª Sessão Ordinária da 18ª Legislatura,2024-09-09,Valdir Aparecido de Oliveira,"Solicita melhorias no Residencial das Américas, no cruzamento da Rua Peru com a Rua Colômbia: construção de uma canaleta para escoamento de água (para solucionar problema de acúmulo) e instalação de um braço no poste com lâmpada LED para aumentar a segurança da área.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload)."
2124-DEN-131,Denúncia,,2024,152ª Sessão Ordinária da 18ª Legislatura,2024-09-09,Anderson Marcos Viana,"Vereador cobra, em explicação pessoal, resposta a requerimento apresentado há cerca de 5 meses sobre as providências tomadas em relação à contaminação dos córregos do bairro Palmeira, relatando que nenhum requerimento seu recebeu resposta desde o retorno do recesso, com atrasos de 5 a 6 meses e, quando respondidos, com respostas que ele qualifica como não condizentes com a verdade.","Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos",Feita/cobrada pelo vereador,,,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 2024-09-10_sessao.txt (152ª Sessão Ordinária, realizada em 09/09/2024). O vereador não especificou o número do requerimento original sobre a contaminação dos córregos (não localizado nos lotes já processados até o momento desta extração). Diretoria de destino inferida por ser tema ambiental; não confirmada no texto."
2124-IND-557,Indicação,176,2024,153ª Sessão Ordinária da 18ª Legislatura,2024-09-16,Reinaldo Codognato,"Solicita a instalação de um braço de luz com lâmpada LED na Avenida Paulista, na esquina com a Avenida Marconi, nas proximidades das casas da FEPASA, atendendo a pedido de moradores preocupados com a falta de segurança na área.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload)."
2124-IND-558,Indicação,177,2024,153ª Sessão Ordinária da 18ª Legislatura,2024-09-16,"Anderson Marcos Viana, Elio Furini Neto, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Teresinha de Lourdes Freitas Regodanso","Solicita a revisão dos nomes das ruas constantes nos incisos 5º a 9º do artigo 3º do Projeto de Lei nº 046/2024 (Residencial Florenza, atualmente com nomes de frutas), sugerindo a substituição pelos nomes de Antônio Carlos Lansone, Antônio Beviláqua, Antônio Luiz Gazzim, João Seloto e Ivany Peloso, como forma de gratidão e reconhecimento a pioneiros da cidade.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload). Grafia do nome 'Antônio Luiz Gazzim' incerta na transcrição (pode haver erro de transcrição fonética). Na sessão seguinte (154ª, 2024-09-24) o vereador Anderson relata que essa indicação foi objeto de pedido de vista antes do período eleitoral e permanecia 'retirada' até aquela data, aguardando o fim do período eleitoral para retomar a discussão com o Executivo — como indicação não é matéria votada, não há registro formal de retirada, apenas o relato verbal do vereador."
2124-IND-559,Indicação,178,2024,154ª Sessão Ordinária da 18ª Legislatura,2024-09-23,Marisa Alves da Silva Costa,"Solicita a ampliação da área destinada ao estacionamento de motocicletas na Avenida Junqueira, em frente ao estabelecimento comercial Libanesa Ferragens e Ferramentas, devido à demanda crescente de motocicletas na região e à importância do comércio local.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload)."
2124-IND-560,Indicação,179,2024,154ª Sessão Ordinária da 18ª Legislatura,2024-09-23,Reinaldo Codognato,"Solicita a implantação de uma residência inclusiva no município, destinada ao acolhimento de pessoas a partir de 18 anos em situação de vulnerabilidade social e sem amparo familiar, sugerindo a busca de recursos estaduais e federais para viabilizar o projeto.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload)."
2124-IND-561,Indicação,180,2024,154ª Sessão Ordinária da 18ª Legislatura,2024-09-23,Valdir Aparecido de Oliveira,"Solicita a implantação de canaletas para escoamento de água na Rua das Figueiras, no cruzamento com a Alameda Paraíso, e na Rua Domingos Faria de Abreu, no Catuna, nos bairros Jardim Campo Belo e Jardim Catuna, devido ao grande volume de água que desce nessas áreas.",,,,,Pendente de Análise,"Data da sessão conforme mencionado no texto da transcrição (véspera da data do nome do arquivo, que corresponde ao dia da postagem/upload)."
